meanRT_comp,meanRT_incomp,acc_comp,acc_incomp,Age_group,Age_real,v,a,ter,max_ampl,tau,ster
0.60580435,0.74609302,1.00000000,0.93478261,7.00000000,8.00273973,0.33520797,0.06661004,0.47946231,0.03925519,0.04003853,0.03698825
1.18093023,1.30851220,0.91489362,0.87234043,7.00000000,7.61917808,0.09826462,0.10869236,0.38677723,0.01409396,0.87528098,0.03551439
0.71044186,0.81231429,0.95555556,0.74468085,7.00000000,7.47123288,0.18887915,0.05382254,0.54467619,0.02600350,0.09913657,0.04270922
0.65276596,0.70885000,0.97916667,0.88888889,7.00000000,7.83013699,0.24009444,0.06304075,0.46491471,0.03532020,0.03081527,0.02634700
0.77423256,0.77118605,0.89583333,0.91489362,7.00000000,7.81369863,0.18803490,0.05874490,0.50468749,0.00045942,0.80133160,0.02897361
0.77691489,0.86411364,1.00000000,0.93617021,7.00000000,7.70684932,0.29496295,0.06726901,0.61299314,0.02397254,0.09752838,0.03326087
0.91827273,0.96445455,0.93617021,0.93617021,7.00000000,7.61369863,0.15917640,0.08436551,0.50070846,0.04117906,0.03306510,0.00587592
0.87518182,0.92751064,1.00000000,0.97916667,7.00000000,7.57260274,0.21312093,0.11141331,0.39321600,0.03765506,0.09740560,0.10858048
0.89108511,0.98728571,1.00000000,0.87500000,7.00000000,7.75342466,0.18659261,0.07710175,0.57535582,0.02524338,0.95405941,0.02594956
0.61968085,0.68402174,0.97916667,0.97872340,8.00000000,8.94520548,0.35455525,0.05738182,0.49143953,0.01640673,0.06405138,0.02921537
0.83131915,0.88745833,1.00000000,1.00000000,8.00000000,8.97534247,0.27274480,0.12995568,0.37102547,0.00540557,0.96387928,0.00808341
0.75652174,0.88811111,0.97872340,0.95744681,8.00000000,8.49589041,0.25641931,0.06976141,0.55927380,0.01739177,0.26138094,0.00609657
0.99928889,1.08809091,0.95744681,0.95652174,8.00000000,8.58082192,0.16573572,0.09087843,0.54300033,0.03437140,0.04144248,0.01107292
0.52739535,0.60427586,0.95555556,0.67441860,8.00000000,9.06575342,0.23756848,0.04226866,0.42698562,0.02499255,0.06816360,0.03028566
0.78354348,0.76560465,0.97872340,0.91489362,8.00000000,9.17534247,0.23973223,0.07368754,0.49351991,0.04375135,0.04272491,0.05153348
0.81144444,0.79373913,0.95744681,0.97872340,8.00000000,8.35890411,0.23207604,0.07219812,0.50938410,0.02191321,0.03886797,0.00311712
0.95714583,1.08706818,1.00000000,0.91666667,8.00000000,8.88219178,0.15529585,0.10324441,0.40975761,0.02130986,0.54546971,0.08843739
0.78400000,0.85017949,1.00000000,0.82978723,8.00000000,8.62465753,0.15623770,0.08219377,0.42323925,0.03949231,0.04491425,0.03054515
0.91693750,1.09179545,1.00000000,0.93617021,8.00000000,8.64931507,0.17319404,0.10182078,0.43501611,0.02549271,0.15613820,0.07723770
0.66673913,0.71225000,0.97872340,0.93617021,8.00000000,8.63013699,0.30976393,0.05485359,0.51907780,0.01725267,0.08751519,0.02513301
0.68245238,0.69600000,0.89361702,0.86956522,8.00000000,8.59178082,0.22395287,0.05295709,0.48474775,0.03016291,0.02555686,0.02211904
0.67970213,0.80176316,0.97916667,0.80851064,8.00000000,9.10958904,0.28109343,0.06756492,0.52980089,0.05918842,0.01719452,0.04171512
0.71045455,0.70544186,0.93617021,0.91489362,8.00000000,8.66575342,0.22085754,0.05716312,0.48460570,0.01483568,0.07510140,0.03044613
0.58476596,0.64711905,1.00000000,0.91304348,8.00000000,8.38904110,0.37120040,0.04831289,0.48770958,0.01859516,0.06114914,0.01420132
0.54918182,0.59432558,0.91666667,0.89583333,8.00000000,8.41917808,0.31442233,0.03990813,0.45990077,0.01809666,0.02389759,0.02376096
0.66153191,0.66688889,1.00000000,0.97826087,8.00000000,8.80821918,0.36920120,0.05744573,0.50796361,0.00389531,0.79812396,0.02673128
0.72757447,0.82888372,1.00000000,0.89583333,8.00000000,8.71506849,0.21155584,0.07318172,0.46777945,0.02576720,0.98344929,0.03404095
0.63802128,0.71163636,0.97916667,0.93617021,8.00000000,8.60547945,0.27540377,0.05946772,0.45907537,0.02788791,0.98775016,0.03707273
0.58441860,0.64745714,0.91489362,0.74468085,8.00000000,8.80821918,0.22875993,0.03733038,0.49527308,0.04185500,0.94150348,0.01744089
0.69302273,0.75133333,0.91666667,0.95744681,8.00000000,8.30136986,0.27857811,0.04728812,0.57610482,0.01194413,0.66000359,0.02338053
0.86700000,0.84732558,1.00000000,0.91489362,8.00000000,8.82739726,0.40204331,0.10926962,0.61096672,0.11958648,0.00751729,0.06516374
0.69017778,0.73088889,0.95744681,0.95744681,8.00000000,8.67397260,0.25156543,0.06073362,0.46984587,0.01120958,0.64336112,0.03381636
0.78482609,0.88700000,0.97872340,0.93617021,8.00000000,8.32328767,0.26018916,0.06398029,0.61102673,0.01823924,0.13253729,0.03565943
0.73265957,0.86676190,1.00000000,0.89361702,8.00000000,8.67671233,0.38095272,0.12842298,0.53839070,0.12112674,0.02175158,0.06951621
0.86863830,1.32020513,0.97916667,0.82978723,8.00000000,8.27397260,0.13177809,0.09486163,0.47156140,0.04495418,0.98176579,0.01821621
0.65137778,0.69000000,1.00000000,0.95652174,8.00000000,9.20000000,0.32633996,0.07717514,0.45291009,0.04728050,0.03145013,0.02220058
1.10206818,1.24722500,0.93617021,0.88888889,8.00000000,8.96438356,0.11856205,0.09601402,0.48245161,0.01359184,0.09819689,0.01015056
0.59338636,0.61492308,0.93617021,0.81250000,8.00000000,8.69863014,0.35171192,0.03902329,0.51991262,0.03340460,0.00894211,0.01511104
1.27777083,1.58878125,1.00000000,0.68085106,8.00000000,8.45753425,0.09789040,0.09972980,0.66438332,0.04869643,0.99078146,0.04125768
