meanRT_comp,meanRT_incomp,acc_comp,acc_incomp,Age_group,Age_real,v,a,ter,max_ampl,tau,ster
429.37500000,475.57777778,1.00000000,0.93750000,13.00000000,13.43287671,0.78565250,0.03223651,0.40804787,0.03276453,0.12315064,0.55478209
446.16666667,512.36170213,1.00000000,1.00000000,13.00000000,13.53424658,0.41896226,0.08197200,0.27871463,0.03694173,0.97559823,0.43594091
541.26666667,550.46808511,0.93750000,1.00000000,13.00000000,14.21369863,0.36894070,0.04430588,0.43047541,0.00011133,0.73289139,0.45990092
461.32608696,504.56521739,0.97872340,0.95833333,13.00000000,13.27945205,0.42199620,0.04364508,0.37781284,0.01427020,0.09850691,0.46187745
480.45833333,485.39583333,1.00000000,1.00000000,13.00000000,13.26301370,0.80567023,0.09115960,0.36546980,0.00529690,0.60968485,0.71414516
409.68750000,441.31818182,1.00000000,0.93617021,13.00000000,14.23561644,0.41960940,0.04453836,0.32447575,0.01418063,0.06674611,0.29793052
523.00000000,579.75000000,0.93617021,0.93617021,13.00000000,13.57808219,0.30311848,0.04627074,0.42217145,0.01659483,0.04062546,0.42769860
408.82222222,456.04545455,0.93750000,0.93617021,13.00000000,13.59178082,0.37162003,0.03573196,0.34083501,0.01658253,0.54058373,0.65866748
519.53333333,542.84090909,0.95744681,0.93617021,13.00000000,13.78630137,0.32630015,0.04428434,0.40410499,0.00771226,0.21745635,0.64074246
519.48888889,542.67441860,0.95744681,0.91489362,13.00000000,13.81095890,0.33951172,0.04324135,0.41278211,0.01657143,0.05482428,0.31801684
414.25531915,456.60869565,1.00000000,0.95833333,13.00000000,13.84109589,0.46495887,0.04457919,0.34213283,0.01357430,0.11275471,0.43482282
401.55319149,430.97674419,0.97916667,0.91489362,13.00000000,13.50136986,0.45317222,0.03277336,0.34892716,0.01234459,0.11508898,0.25054159
493.64583333,531.06666667,1.00000000,0.95744681,13.00000000,14.20821918,0.86675071,0.07404027,0.45183872,0.06995612,0.01230507,0.47987805
369.47826087,425.69047619,0.97872340,0.89361702,13.00000000,13.77534247,0.38757942,0.04323780,0.30385844,0.02172489,0.04189840,0.46408745
401.65217391,455.81818182,0.97872340,0.91666667,13.00000000,13.57808219,0.38642133,0.04022032,0.32928596,0.02113359,0.27974210,0.64230821
545.29787234,546.86363636,0.97916667,0.93617021,13.00000000,13.93150685,0.33071608,0.05638934,0.39224623,0.04222458,0.01204330,0.29324678
433.78723404,454.37777778,1.00000000,0.95744681,13.00000000,13.41643836,0.55298677,0.03527572,0.37437561,0.02170083,0.53427072,0.45130890
398.00000000,454.62500000,1.00000000,1.00000000,13.00000000,13.84383562,0.58494316,0.08317566,0.27944724,0.04786312,0.95176436,0.20381383
391.83720930,433.67441860,0.93478261,0.91489362,13.00000000,14.03013699,0.33243166,0.03705310,0.31675766,0.00878224,0.10712099,0.54997005
476.26086957,487.95652174,0.95833333,0.97872340,13.00000000,14.16986301,0.50385846,0.03114328,0.41808170,0.00028924,0.84618441,0.53134682
523.26086957,562.04444444,0.95833333,0.95744681,13.00000000,13.76712329,0.34888388,0.04368619,0.42411789,0.00984038,0.47068202,0.54391539
468.41666667,497.53191489,1.00000000,0.97916667,13.00000000,13.35616438,0.47375280,0.05020975,0.37623024,0.01009526,0.11692414,0.47487008
416.93617021,422.34782609,0.97916667,0.97872340,12.00000000,12.24931507,0.87648679,0.01954407,0.40430762,0.00589430,0.25027524,0.51445619
478.12765957,492.78723404,1.00000000,1.00000000,12.00000000,12.92328767,0.53779784,0.07467600,0.34545966,0.01305194,0.03616712,0.33727771
557.71111111,567.06521739,0.95744681,0.97872340,12.00000000,12.58904110,0.40120120,0.04034064,0.46771187,0.00110601,0.70450561,0.49854886
569.80434783,618.73913043,0.97872340,1.00000000,12.00000000,12.68767123,0.40059521,0.05374991,0.46304984,0.00636260,0.06680614,0.57091196
440.10638298,481.83333333,1.00000000,1.00000000,12.00000000,12.35890411,0.57808425,0.10152603,0.28434359,0.03299728,0.94674277,0.29125833
447.00000000,506.76595745,0.97872340,0.97916667,12.00000000,13.10958904,0.31517962,0.06325176,0.27743456,0.01534967,0.49470443,0.54790927
414.21276596,446.59574468,0.97916667,0.97916667,12.00000000,12.93150685,0.43855508,0.04165699,0.33912608,0.01145444,0.30347454,0.23082313
515.12765957,533.71111111,0.97916667,0.95744681,12.00000000,12.57534247,0.42340994,0.04216625,0.42889048,0.01283216,0.02919214,0.39050260
568.85416667,625.59090909,1.00000000,0.93617021,12.00000000,13.05205479,0.28377965,0.06163648,0.37967674,0.02539729,0.89161223,0.80756438
481.14893617,523.93023256,1.00000000,0.91489362,12.00000000,13.00273973,0.87503260,0.02926898,0.45147136,0.16404655,0.80698827,0.45279042
534.02173913,597.72916667,0.97872340,1.00000000,12.00000000,13.14520548,0.34712785,0.06474187,0.38114439,0.02129635,0.90533701,0.45495793
503.76086957,511.42553191,1.00000000,1.00000000,12.00000000,12.33698630,0.70313965,0.11913767,0.33640010,0.01731473,0.04889274,0.72359119
525.89361702,525.52173913,0.97916667,0.95833333,12.00000000,13.09589041,0.34817198,0.04738546,0.39837556,0.00641362,0.86624273,0.73067318
416.67391304,458.50000000,0.95833333,0.95833333,12.00000000,13.06575342,0.44587815,0.03482225,0.36352417,0.00881835,0.09049245,0.43444490
431.47916667,464.42553191,1.00000000,1.00000000,12.00000000,13.20000000,0.60914174,0.13353535,0.23276321,0.03317751,0.05716383,0.59045887
583.08695652,612.13043478,1.00000000,1.00000000,12.00000000,12.52054795,0.38986061,0.08152115,0.38308958,0.00871921,0.97454563,0.28304633
537.41304348,576.77083333,1.00000000,1.00000000,12.00000000,13.21095890,0.45867231,0.08103877,0.38215134,0.02452566,0.06114893,0.58315453
557.13043478,624.76595745,0.97872340,0.97916667,12.00000000,12.35890411,0.34182717,0.05489297,0.43755819,0.01162857,0.11776876,0.24432613
561.78260870,655.17021277,0.97872340,0.97916667,12.00000000,12.34246575,0.27991646,0.06971388,0.36197864,0.02898458,0.95683702,0.91008913
398.08695652,440.73333333,0.97872340,0.95744681,12.00000000,13.03013699,0.42780432,0.04135379,0.32179798,0.02847156,0.61204606,0.27083672
591.19148936,662.54166667,1.00000000,1.00000000,12.00000000,12.91232877,0.43457047,0.13265719,0.31608035,0.02908663,0.97310500,0.44447864
558.13043478,586.97826087,0.97872340,0.97872340,12.00000000,12.79726027,0.43792545,0.04386950,0.46491083,0.02588627,0.72340681,0.42814312
433.20833333,470.13333333,1.00000000,0.93750000,12.00000000,12.88493151,0.45083221,0.04892207,0.36086890,0.02999496,0.02076649,0.34800026
698.57777778,827.06818182,0.95744681,0.91666667,12.00000000,12.46301370,0.20969150,0.06559879,0.47355082,0.02622468,0.95615568,0.62048495
457.87234043,467.64583333,1.00000000,1.00000000,12.00000000,12.46849315,0.62550439,0.08338215,0.32936268,0.00376432,0.06607641,0.00400798
611.93478261,685.00000000,1.00000000,1.00000000,12.00000000,12.42465753,0.43731205,0.08034894,0.44862047,0.04383917,0.94465727,0.41844115
460.31914894,489.60000000,1.00000000,0.93750000,12.00000000,13.18630137,0.38415860,0.04490041,0.35665422,0.00783041,0.10916030,0.74766917
452.10869565,472.36956522,1.00000000,0.95833333,12.00000000,12.96438356,0.37397288,0.05195586,0.32436542,0.00912558,0.20875147,0.56876696
419.06250000,466.59574468,1.00000000,1.00000000,12.00000000,12.78082192,0.64385610,0.06549985,0.33765812,0.04914969,0.90371749,0.35834065
572.21276596,585.59574468,1.00000000,1.00000000,12.00000000,12.46301370,0.66887275,0.20854063,0.25633870,0.00967018,0.88538636,0.44681489
547.13043478,602.02222222,0.95833333,0.95744681,12.00000000,12.29863014,0.27431400,0.05864782,0.37977013,0.01925657,0.04610485,0.55825508
604.28260870,650.70212766,0.95833333,1.00000000,12.00000000,12.71232877,0.34970566,0.05498658,0.47256459,0.01453828,0.97649903,0.33659530
456.33333333,455.02173913,0.95744681,0.97872340,12.00000000,12.63287671,0.35314026,0.04568819,0.33212278,0.00073139,0.58566033,0.45487721
580.79545455,577.41304348,0.95652174,1.00000000,12.00000000,12.29863014,0.33203847,0.05838447,0.40964579,0.02446231,0.02023438,0.50115117
546.82978723,650.95744681,1.00000000,0.97916667,11.00000000,11.82465753,0.43020168,0.06784604,0.43555317,0.02783726,0.16367907,0.47673693
727.34042553,771.97619048,1.00000000,0.89361702,11.00000000,11.44109589,0.25332192,0.05985264,0.52492410,0.02887060,0.96571037,0.59711570
638.52083333,694.31914894,1.00000000,0.97916667,11.00000000,11.60821918,0.28399960,0.07948366,0.39374877,0.01815519,0.95877740,0.01204049
491.78260870,516.10869565,0.95833333,0.97872340,11.00000000,11.51232877,0.49313732,0.03409251,0.43663472,0.01254337,0.01333126,0.43488718
562.95744681,651.38297872,1.00000000,0.97916667,11.00000000,11.79178082,0.29058247,0.08289085,0.32979727,0.01532683,0.10528590,0.47885997
644.23913043,694.53191489,0.97872340,1.00000000,11.00000000,11.96438356,0.33678725,0.06637966,0.46286123,0.02592650,0.92279017,0.38264418
514.40000000,588.63043478,0.95744681,0.95833333,11.00000000,11.60000000,0.34852245,0.04662308,0.43620315,0.01310930,0.08938635,0.36891921
604.59574468,637.29166667,1.00000000,1.00000000,11.00000000,11.59178082,0.42009384,0.13414596,0.29174281,0.01371897,0.96393148,0.57752540
540.48936170,517.65957447,1.00000000,0.97916667,11.00000000,12.10136986,0.46462665,0.04981374,0.42630960,0.00099044,0.98900939,0.37004721
529.13333333,595.71739130,0.95744681,0.95833333,11.00000000,12.00821918,0.36555208,0.04726897,0.44807125,0.01916019,0.03986593,0.59700431
549.51111111,566.70212766,0.95744681,0.97916667,11.00000000,11.50958904,0.35072227,0.04703933,0.43318689,0.00671098,0.05154994,0.45038128
581.34042553,662.15217391,1.00000000,0.95833333,11.00000000,12.20547945,0.30784924,0.06680553,0.41799142,0.01773162,0.12181577,0.49058113
593.25531915,641.88372093,0.97916667,0.93478261,11.00000000,11.45753425,0.28743250,0.05377240,0.43763239,0.01723158,0.74886703,0.42360969
737.17391304,729.95238095,1.00000000,0.91304348,11.00000000,11.63561644,0.20593504,0.07656633,0.40102615,0.01684343,0.06372331,0.63679058
695.34042553,778.39130435,1.00000000,0.97872340,11.00000000,11.95616438,0.24422217,0.08681449,0.36395853,0.01255182,0.06304632,0.10074792
479.27083333,520.28888889,1.00000000,0.93750000,11.00000000,11.90958904,0.36982597,0.04982356,0.36771062,0.03845317,0.95704190,0.48910380
546.58695652,562.18181818,0.97872340,0.93617021,11.00000000,11.31232877,0.33032870,0.06664702,0.38484620,0.05295999,0.01522633,0.28231441
480.19565217,507.95555556,0.95833333,0.93750000,11.00000000,12.06027397,0.36430410,0.04015507,0.39280489,0.01779371,0.72942693,0.50992074
506.43478261,568.55319149,0.95833333,0.97916667,11.00000000,11.99178082,0.29806356,0.06587575,0.34714977,0.03464829,0.02751738,0.26417237
399.46808511,432.40000000,1.00000000,0.86956522,11.00000000,12.23013699,0.41649541,0.03754206,0.32903874,0.01754497,0.07573344,0.42203240
514.51162791,562.45652174,0.89583333,0.97872340,11.00000000,11.70136986,0.28678161,0.04495679,0.40189363,0.00379953,0.07919356,0.38871642
470.46666667,530.97674419,0.95744681,0.91489362,11.00000000,11.85205479,0.37895258,0.03894618,0.40540591,0.01528867,0.10131698,0.24369405
572.88095238,616.58695652,0.89361702,0.97872340,11.00000000,11.86575342,0.34641372,0.03644784,0.49833466,0.00047564,0.33582426,0.55347186
582.00000000,628.58695652,1.00000000,0.97872340,11.00000000,11.47671233,0.37014135,0.05951528,0.44120133,0.01131902,0.33295378,0.35404566
483.95744681,491.58695652,0.97916667,0.95833333,11.00000000,11.65753425,0.36157858,0.04582055,0.36898099,0.00687880,0.88141149,0.38501827
525.53191489,607.12500000,1.00000000,1.00000000,11.00000000,11.96712329,0.31758158,0.09603047,0.26592860,0.01379492,0.27367263,0.01365715
566.45652174,582.93333333,0.97872340,0.97826087,11.00000000,11.62739726,0.33893688,0.05575183,0.41381901,0.00563773,0.03837475,0.49672909
591.43181818,646.48936170,0.91666667,1.00000000,11.00000000,12.19178082,0.24551987,0.06157754,0.39564582,0.00583520,0.07795244,0.60605184
433.76595745,467.36170213,0.97916667,0.97916667,11.00000000,11.86301370,0.41374805,0.04677405,0.34119588,0.00680314,0.05753756,0.43211130
529.73913043,546.56521739,0.97872340,0.95833333,11.00000000,11.75068493,0.43645051,0.03941713,0.45150237,0.01781771,0.76088346,0.55104239
546.93478261,554.35555556,0.95833333,0.93750000,11.00000000,11.90684932,0.26561578,0.05314282,0.36668818,0.00528429,0.04631087,0.70443727
532.47916667,506.68181818,1.00000000,0.95652174,11.00000000,12.11506849,0.56809718,0.06345315,0.41904583,0.06682445,0.00590809,0.45514314
504.37500000,583.52173913,1.00000000,0.97872340,10.00000000,10.27671233,0.38797921,0.06474515,0.36805171,0.02221476,0.48202973,0.92777900
1007.69565217,927.97727273,1.00000000,1.00000000,10.00000000,11.07123288,0.22875884,0.13059092,0.38974826,0.02894052,0.01319616,0.24621707
495.43478261,540.97872340,0.97872340,0.97916667,10.00000000,10.79726027,0.40552472,0.04996843,0.40011906,0.01351906,0.08433348,0.52770889
709.89583333,772.66666667,1.00000000,0.93750000,10.00000000,10.60000000,0.23115103,0.07822388,0.41739116,0.01291970,0.24153706,0.32170395
555.02173913,566.12765957,0.97872340,1.00000000,10.00000000,10.72054795,0.38713670,0.05735502,0.41478462,0.00648110,0.04503261,0.42124258
709.47916667,842.35416667,1.00000000,1.00000000,10.00000000,11.09863014,0.33380118,0.09750397,0.46770584,0.03695322,0.96114460,0.41220491
669.12500000,759.66666667,1.00000000,0.95744681,10.00000000,10.83835616,0.28157917,0.07693844,0.45699113,0.03685077,0.04782139,0.22423873
723.64583333,873.97826087,1.00000000,0.97872340,10.00000000,10.39452055,0.26282726,0.08918637,0.44695807,0.02729092,0.76130423,0.47577121
737.36956522,767.47727273,0.97872340,0.93617021,10.00000000,11.11780822,0.19271951,0.08144613,0.35096786,0.03564869,0.04034182,0.02440946
988.65957447,947.34042553,1.00000000,1.00000000,10.00000000,10.47123288,0.23739740,0.16319321,0.29746656,0.02207111,0.14241848,0.85091482
574.80851064,596.65217391,0.97916667,1.00000000,10.00000000,10.71506849,0.78808279,0.26235663,0.25879581,0.14306654,0.05750338,0.48740109
730.84090909,805.42222222,0.95652174,0.95744681,10.00000000,10.44109589,0.19999298,0.07581953,0.40462758,0.03389471,0.02946223,0.05290533
703.91304348,827.12765957,0.97872340,1.00000000,10.00000000,10.78630137,0.24774886,0.08793026,0.42483767,0.01846444,0.46416469,0.48538617
486.83333333,524.68085106,1.00000000,0.97916667,10.00000000,11.21917808,0.41772640,0.05620554,0.36775202,0.03014464,0.92744780,0.60887171
456.97826087,509.37209302,0.97872340,0.89583333,10.00000000,10.29589041,0.32465502,0.04369579,0.35455415,0.02678130,0.61146306,0.76302956
424.51063830,450.66666667,0.97916667,0.87500000,10.00000000,11.18082192,0.32921692,0.03763472,0.33638112,0.00969102,0.11227192,0.33562024
788.86956522,824.93617021,0.97872340,1.00000000,10.00000000,11.11506849,0.28180523,0.08180794,0.52626232,0.03106854,0.03584462,0.11841575
531.59574468,631.73913043,1.00000000,0.95833333,10.00000000,10.64109589,0.33264299,0.07026082,0.38309046,0.02622847,0.09765054,0.06025181
413.16666667,430.04651163,1.00000000,0.93478261,10.00000000,10.70684932,0.56556360,0.05953918,0.33682883,0.05214525,0.01211742,0.48272977
681.86956522,675.86666667,0.97872340,0.93750000,10.00000000,10.35616438,0.21274595,0.07129094,0.37822305,0.01844536,0.04756414,0.07617408
681.89583333,787.44680851,1.00000000,1.00000000,10.00000000,10.74520548,0.49852864,0.20982619,0.31869353,0.04396482,0.16368594,0.12274571
513.36170213,590.40909091,1.00000000,0.95652174,10.00000000,10.89863014,0.32502054,0.06170380,0.35897221,0.03435232,0.97423051,0.42376007
719.59574468,739.06666667,1.00000000,0.97826087,10.00000000,10.38082192,0.24302637,0.09369317,0.34766353,0.01051665,0.18632930,0.16249596
653.30232558,785.08888889,0.91489362,0.95744681,10.00000000,10.51780822,0.20748820,0.06486170,0.43294753,0.01657279,0.79748022,0.59296645
633.95555556,717.77777778,0.95744681,0.95744681,10.00000000,10.47671233,0.25936355,0.05998216,0.47066888,0.01350064,0.07577241,0.02882393
667.17021277,689.42222222,0.97916667,0.97826087,10.00000000,10.24383562,0.30259423,0.06950524,0.45517376,0.03049360,0.02934948,0.28720646
606.37777778,742.53333333,0.95744681,0.95744681,10.00000000,10.34794521,0.21912425,0.07495779,0.35502067,0.01801817,0.27450267,0.09250149
833.56818182,828.76086957,0.93617021,0.97872340,10.00000000,10.43561644,0.20375336,0.07348320,0.46941579,0.00869525,0.15021621,0.11661092
657.47826087,627.36170213,0.97872340,1.00000000,10.00000000,10.28767123,0.35233998,0.06559361,0.45243308,0.03973189,0.00528065,0.54956206
493.65217391,526.95348837,0.97872340,0.93478261,10.00000000,10.96164384,0.50931189,0.03294503,0.44514637,0.01587157,0.01339004,0.52361285
407.34782609,451.50000000,0.97872340,0.91666667,10.00000000,11.07945205,0.34299997,0.04568624,0.30866131,0.01292491,0.06450126,0.27233458
475.26190476,501.66666667,0.91304348,0.95744681,10.00000000,10.57534247,0.33844396,0.03818024,0.39172388,0.00445640,0.09606792,0.27398950
518.62790698,594.06666667,0.93478261,0.97826087,10.00000000,10.99726027,0.35771700,0.04283393,0.44855288,0.00971068,0.11553785,0.35610511
594.95652174,695.42553191,0.97872340,0.97916667,9.00000000,9.93150685,0.29480697,0.06793126,0.42079165,0.02560599,0.95407041,0.47368163
844.12765957,993.65116279,1.00000000,0.91489362,9.00000000,9.88219178,0.16995309,0.09648098,0.37551809,0.02255876,0.20140481,0.54667793
570.42553191,595.58695652,0.97916667,0.97872340,9.00000000,10.12054795,0.50291793,0.03732523,0.49184840,0.00742815,0.03014132,0.56038730
884.27659574,829.27272727,1.00000000,0.93617021,9.00000000,9.50410959,0.26575814,0.11841244,0.42578968,0.11351222,0.01285339,0.70125485
624.31914894,703.70212766,1.00000000,0.97916667,9.00000000,10.15616438,0.26890965,0.07979900,0.37898984,0.01589226,0.16540715,0.07154658
585.10416667,592.91666667,1.00000000,1.00000000,9.00000000,9.97260274,0.43786371,0.08750929,0.38535048,0.00535430,0.47663897,0.40888124
706.43478261,740.52173913,0.95833333,0.97872340,9.00000000,9.69863014,0.22425117,0.07390590,0.42031235,0.00394834,0.75002568,0.65981887
815.25000000,818.89583333,1.00000000,1.00000000,9.00000000,9.27397260,0.28931624,0.10897283,0.43933016,0.00228895,0.90532781,0.03217472
665.84782609,700.82608696,0.95833333,0.97872340,9.00000000,9.43561644,0.25957740,0.06452727,0.45160367,0.00395243,0.13639828,0.00772930
840.73913043,876.61702128,0.97872340,1.00000000,9.00000000,9.93972603,0.21788151,0.09989988,0.42475938,0.03022652,0.06866092,0.02156276
628.29166667,757.29787234,1.00000000,0.97916667,9.00000000,9.91780822,0.27138048,0.08363430,0.38289260,0.02822620,0.97252270,0.42324873
627.19148936,728.39130435,1.00000000,0.97872340,9.00000000,9.78356164,0.50259227,0.07580700,0.53125407,0.04383444,0.05926166,0.57887927
597.91304348,647.60000000,0.97872340,0.95744681,9.00000000,9.89315068,0.29927032,0.06550085,0.41990888,0.03344280,0.02982655,0.45369499
668.91489362,715.89361702,1.00000000,0.97916667,9.00000000,9.26301370,0.46869556,0.08578033,0.52901307,0.06422050,0.02136315,0.48038918
603.08510638,648.36363636,1.00000000,0.93617021,9.00000000,9.85753425,0.28406644,0.06019690,0.43106321,0.01233817,0.09877812,0.26931719
628.48936170,673.60869565,1.00000000,0.95833333,9.00000000,9.41643836,0.36055150,0.05450404,0.50510389,0.01226195,0.32442770,0.39151915
600.54347826,625.26666667,0.95833333,0.93750000,9.00000000,9.50136986,0.38927425,0.03751042,0.52476916,0.00789684,0.03272370,0.40602208
848.62222222,860.29787234,0.95744681,1.00000000,9.00000000,9.97534247,0.27709988,0.06700377,0.61027248,0.00855557,0.00488060,0.51839643
543.55555556,656.38297872,0.93750000,0.97916667,9.00000000,9.85205479,0.29065903,0.05601545,0.42857976,0.01868818,0.08535324,0.50911786
798.28260870,932.00000000,0.97872340,1.00000000,9.00000000,10.14520548,0.30039808,0.07806799,0.61148148,0.02152371,0.40998641,0.32730249
565.74468085,615.85714286,1.00000000,0.89361702,9.00000000,10.03561644,0.28886398,0.05145396,0.41748570,0.01285248,0.10747878,0.59291456
702.91666667,775.19148936,1.00000000,1.00000000,9.00000000,10.04931507,0.47513971,0.08495962,0.55192451,0.02832658,0.67882298,0.52676813
659.80000000,656.91111111,0.97826087,0.93750000,9.00000000,9.30958904,0.27053374,0.05809349,0.44242804,0.01354556,0.94617104,0.93913681
